permit_id,description,issued_at,work_class,permit_type,estimated_cost,contractor_name,status,address,zip_code,permit_class,contractor_phone,portal_link,source_updated_at,raw_payload,ingested_at
2026-049425 EP,1548BL NEW 1 STORY 3 BEDROOM 2 BATH SINGLE FAMILY RESIDENTIAL HOME WITH ATTACHED GARAGE COVERED FRONT PORCH AND REAR PATIO,2026-05-01T00:00:00+00:00,New,Electrical Permit,,Landmark Electric,Active,13220 KINCANE DR,78617,Residential,5124917718,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13690953,2026-05-01T00:00:00+00:00,"{""permittype"": ""EP"", ""permit_type_desc"": ""Electrical Permit"", ""permit_number"": ""2026-049425 EP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""R- 101 Single Family Houses"", ""work_class"": ""New"", ""condominium"": ""No"", ""permit_location"": ""13220 KINCANE DR"", ""description"": ""1548BL NEW 1 STORY 3 BEDROOM 2 BATH SINGLE FAMILY RESIDENTIAL HOME WITH ATTACHED GARAGE COVERED FRONT PORCH AND REAR PATIO"", ""tcad_id"": ""0336400716"", ""legal_description"": ""STONEY RIDGE HIGHLANDS PHS 1 A SMALL LOT SUBD BLK B LOT 15"", ""applieddate"": ""2026-04-09T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-28T00:00:00.000"", ""total_new_add_sqft"": ""2058"", ""number_of_floors"": ""1"", ""housing_units"": ""1"", ""original_address1"": ""13220 KINCANE DR"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78617"", ""council_district"": ""2"", ""jurisdiction"": ""AUSTIN LTD"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13690953""}, ""project_id"": ""13690953"", ""masterpermitnum"": ""13690948"", ""contractor_trade"": ""Electrical Contractor"", ""contractor_company_name"": ""Landmark Electric"", ""contractor_full_name"": ""Robert W Brown"", ""contractor_phone"": ""5124917718"", ""contractor_address2"": ""2008  PICADI"", ""contractor_city"": ""ROUND ROCK"", ""contractor_zip"": ""78664"", ""certificate_of_occupancy"": ""No""}",2026-05-03T07:18:31.559594+00:00
2026-047493 BP,New construction in-ground pool.,2026-05-01T00:00:00+00:00,New,Building Permit,0.0,A Team Solution Services LLC,Active,1002 DAPHNE CT,78704,Residential,5127065438,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13688723,2026-05-01T00:00:00+00:00,"{""permittype"": ""BP"", ""permit_type_desc"": ""Building Permit"", ""permit_number"": ""2026-047493 BP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""R- 329 Res Structures Other Than Bldg"", ""work_class"": ""New"", ""condominium"": ""No"", ""permit_location"": ""1002 DAPHNE CT"", ""description"": ""New construction in-ground pool."", ""tcad_id"": ""0405060325"", ""legal_description"": ""LOT 11 GARDEN OAKS SEC 5-A"", ""applieddate"": ""2026-02-20T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-29T00:00:00.000"", ""total_new_add_sqft"": ""220"", ""total_job_valuation"": ""0"", ""number_of_floors"": ""1"", ""housing_units"": ""1"", ""original_address1"": ""1002 DAPHNE CT"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78704"", ""council_district"": ""3"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13688723""}, ""project_id"": ""13688723"", ""masterpermitnum"": ""13658484"", ""latitude"": ""30.23357265"", ""longitude"": ""-97.77179486"", ""location"": {""latitude"": ""30.23357265"", ""longitude"": ""-97.77179486"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}, ""contractor_trade"": ""General Contractor"", ""contractor_company_name"": ""A Team Solution Services LLC"", ""contractor_full_name"": ""Anthony Hunter"", ""contractor_phone"": ""5127065438"", ""contractor_address2"": ""310  Washing"", ""contractor_city"": ""leander"", ""contractor_zip"": ""78641"", ""applicant_full_name"": ""Anthony Hunter"", ""applicant_org"": ""A Team Solution Services LLC"", ""applicant_phone"": ""5127065438"", ""applicant_address2"": ""310  Washing"", ""applicant_city"": ""leander"", ""applicantzip"": ""78641"", ""certificate_of_occupancy"": ""Yes"", ""total_lot_sq_ft"": ""7248""}",2026-05-03T07:18:31.559594+00:00
2026-053771 BP,New construction of a 2-story single family dwelling in a condo regime. 3 BEDROOM 2.5 BATHROOM ATTACHED 2 CAR GARAGE,2026-05-01T00:00:00+00:00,New,Building Permit,0.0,New Home Co,Active,8101 ERMIS FARM RD,78745,Residential,5128519010,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13695963,2026-05-01T00:00:00+00:00,"{""permittype"": ""BP"", ""permit_type_desc"": ""Building Permit"", ""permit_number"": ""2026-053771 BP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""R- 101 Single Family Houses"", ""work_class"": ""New"", ""condominium"": ""Yes"", ""permit_location"": ""8101 ERMIS FARM RD"", ""description"": ""New construction of a 2-story single family dwelling in a condo regime. 3 BEDROOM 2.5 BATHROOM ATTACHED 2 CAR GARAGE"", ""tcad_id"": ""0424151801"", ""applieddate"": ""2026-03-03T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-29T00:00:00.000"", ""total_new_add_sqft"": ""2302"", ""total_job_valuation"": ""0"", ""number_of_floors"": ""2"", ""housing_units"": ""1"", ""original_address1"": ""8101 ERMIS FARM RD"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78745"", ""council_district"": ""5"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13695963""}, ""project_id"": ""13695963"", ""masterpermitnum"": ""13663308"", ""contractor_trade"": ""General Contractor"", ""contractor_company_name"": ""New Home Co"", ""contractor_full_name"": ""Jeremiah Marchand-Simons"", ""contractor_phone"": ""5128519010"", ""contractor_address2"": ""10800  PECAN"", ""contractor_city"": ""AUSTIN"", ""contractor_zip"": ""78750-____"", ""applicant_full_name"": ""Jeremiah Marchand-Simons"", ""applicant_org"": ""New Home Co"", ""applicant_phone"": ""5128519010"", ""applicant_address2"": ""10800  PECAN"", ""applicant_city"": ""AUSTIN"", ""applicantzip"": ""78750-____"", ""certificate_of_occupancy"": ""Yes"", ""total_lot_sq_ft"": ""0""}",2026-05-03T07:18:31.559594+00:00
2026-052291 BP,Estonian 3316 C Right New - 2 Story SFR CONDOMINUM w/ 4 bedrooms 3 bathrooms attached 2 car garage covered entry porch and patio FFE: 687.01 Site Plan,2026-05-01T00:00:00+00:00,New,Building Permit,0.0,Eva Mata,Active,802 BOLEY DR,78652,Residential,512,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13694300,2026-05-01T00:00:00+00:00,"{""permittype"": ""BP"", ""permit_type_desc"": ""Building Permit"", ""permit_number"": ""2026-052291 BP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""R- 101 Single Family Houses"", ""work_class"": ""New"", ""condominium"": ""Yes"", ""permit_location"": ""802 BOLEY DR"", ""description"": ""Estonian 3316 C Right New - 2 Story SFR CONDOMINUM w/ 4 bedrooms 3 bathrooms attached 2 car garage covered entry porch and patio FFE: 687.01 Site Plan"", ""tcad_id"": ""0451150901"", ""applieddate"": ""2026-04-15T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-29T00:00:00.000"", ""total_new_add_sqft"": ""2882"", ""total_job_valuation"": ""0"", ""number_of_floors"": ""2"", ""housing_units"": ""1"", ""original_address1"": ""802 BOLEY DR"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78652"", ""council_district"": ""5"", ""jurisdiction"": ""AUSTIN LTD"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13694300""}, ""project_id"": ""13694300"", ""masterpermitnum"": ""13687559"", ""contractor_trade"": ""General Contractor"", ""contractor_full_name"": ""Eva Mata"", ""contractor_phone"": ""512"", ""contractor_city"": ""Austin"", ""applicant_full_name"": ""Eva Mata"", ""applicant_phone"": ""512"", ""applicant_city"": ""Austin"", ""certificate_of_occupancy"": ""Yes"", ""total_lot_sq_ft"": ""0""}",2026-05-03T07:18:31.559594+00:00
2026-011092 MP,ePlan: Residential Expedited Review - New construction of a 2-Story Single Family Res. [5bed 5.5bath] with Attached Garage,2026-05-01T00:00:00+00:00,New,Mechanical Permit,,Protex Plumbing and Mechanical,Active,2907 OAKLANE DR,78704,Residential,5128989665,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13647372,2026-05-01T00:00:00+00:00,"{""permittype"": ""MP"", ""permit_type_desc"": ""Mechanical Permit"", ""permit_number"": ""2026-011092 MP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""R- 101 Single Family Houses"", ""work_class"": ""New"", ""condominium"": ""No"", ""permit_location"": ""2907 OAKLANE DR"", ""description"": ""ePlan: Residential Expedited Review - New construction of a 2-Story Single Family Res. [5bed 5.5bath] with Attached Garage"", ""tcad_id"": ""0400100309"", ""legal_description"": ""LOT 9 BLK E BARTON HILLS SEC 2"", ""applieddate"": ""2025-12-05T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-05T00:00:00.000"", ""total_new_add_sqft"": ""5813"", ""number_of_floors"": ""2"", ""housing_units"": ""1"", ""original_address1"": ""2907 OAKLANE DR"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78704"", ""council_district"": ""5"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13647372""}, ""project_id"": ""13647372"", ""masterpermitnum"": ""13647360"", ""latitude"": ""30.24841545"", ""longitude"": ""-97.78666067"", ""location"": {""latitude"": ""30.24841545"", ""longitude"": ""-97.78666067"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}, ""contractor_trade"": ""Mechanical Contractor"", ""contractor_company_name"": ""Protex Plumbing and Mechanical"", ""contractor_full_name"": ""Cory Vales"", ""contractor_phone"": ""5128989665"", ""contractor_address2"": ""1151  CR 118"", ""contractor_city"": ""Hutto"", ""contractor_zip"": ""78634-____"", ""certificate_of_occupancy"": ""No""}",2026-05-03T07:18:31.559594+00:00
2026-045203 EP,Cox  39-57490 - Install new _5.1__kW rooftop solar system to existing residential only using backfed breaker only.,2026-05-01T00:00:00+00:00,Auxiliary Power,Electrical Permit,,Power Home Remodeling,Active,6320 EL MIRANDO ST,78741,Residential,6108745000,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13686035,2026-05-01T00:00:00+00:00,"{""permittype"": ""EP"", ""permit_type_desc"": ""Electrical Permit"", ""permit_number"": ""2026-045203 EP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""Residential"", ""work_class"": ""Auxiliary Power"", ""condominium"": ""No"", ""permit_location"": ""6320 EL MIRANDO ST"", ""description"": ""Cox  39-57490 - Install new _5.1__kW rooftop solar system to existing residential only using backfed breaker only."", ""tcad_id"": ""0303170531"", ""legal_description"": ""50 X 153.1FT ABS 24 DELVALLE S"", ""applieddate"": ""2026-04-14T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-28T00:00:00.000"", ""number_of_floors"": ""1"", ""housing_units"": ""1"", ""electrical_valuation_remodel"": ""25480"", ""original_address1"": ""6320 EL MIRANDO ST"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78741"", ""council_district"": ""3"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13686035""}, ""project_id"": ""13686035"", ""latitude"": ""30.23947244"", ""longitude"": ""-97.69217933"", ""location"": {""latitude"": ""30.23947244"", ""longitude"": ""-97.69217933"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}, ""contractor_trade"": ""Electrical Contractor"", ""contractor_company_name"": ""Power Home Remodeling"", ""contractor_full_name"": ""Mark Bedell"", ""contractor_phone"": ""6108745000"", ""contractor_address2"": ""7701  Metrop"", ""contractor_city"": ""Austin"", ""contractor_zip"": ""78744-____"", ""certificate_of_occupancy"": ""No""}",2026-05-03T07:18:31.559594+00:00
2026-053668 PP,Pulled meter - gas leak,2026-05-01T00:00:00+00:00,Repair,Plumbing Permit,,Mojica Plumbing & Drain Cleaning,Active,2800 WAYMAKER WAY UNIT 15,78746,Residential,5122517731,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13695837,2026-05-01T00:00:00+00:00,"{""permittype"": ""PP"", ""permit_type_desc"": ""Plumbing Permit"", ""permit_number"": ""2026-053668 PP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""Residential"", ""work_class"": ""Repair"", ""condominium"": ""No"", ""permit_location"": ""2800 WAYMAKER WAY UNIT 15"", ""description"": ""Pulled meter - gas leak"", ""tcad_id"": ""0127190302"", ""legal_description"": ""UNT 56 DAVENPORT RIM CONDOMINIUMS AMENDED PLUS 1.429 % INT IN COM AREA"", ""applieddate"": ""2026-04-30T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-28T00:00:00.000"", ""remodel_repair_sqft"": ""2918"", ""number_of_floors"": ""1"", ""housing_units"": ""1"", ""original_address1"": ""2800 WAYMAKER WAY UNIT 15"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78746"", ""council_district"": ""8"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13695837""}, ""project_id"": ""13695837"", ""latitude"": ""30.32579585"", ""longitude"": ""-97.80976572"", ""location"": {""latitude"": ""30.32579585"", ""longitude"": ""-97.80976572"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}, ""contractor_trade"": ""Plumbing Contractor"", ""contractor_company_name"": ""Mojica Plumbing & Drain Cleaning"", ""contractor_full_name"": ""Reinaldo Mojica"", ""contractor_phone"": ""5122517731"", ""contractor_address2"": ""1808  Bench"", ""contractor_city"": ""Austin"", ""contractor_zip"": ""78728"", ""certificate_of_occupancy"": ""No""}",2026-05-03T07:18:31.559594+00:00
2026-053597 BP,New 1-story 3 bedroom 2.5 bathroom single family residence with covered porches.,2026-05-01T00:00:00+00:00,New,Building Permit,0.0,United Built Homes,Active,6107 CADDIE ST,78741,Residential,5122521040,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13695740,2026-05-01T00:00:00+00:00,"{""permittype"": ""BP"", ""permit_type_desc"": ""Building Permit"", ""permit_number"": ""2026-053597 BP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""R- 101 Single Family Houses"", ""work_class"": ""New"", ""condominium"": ""No"", ""permit_location"": ""6107 CADDIE ST"", ""description"": ""New 1-story 3 bedroom 2.5 bathroom single family residence with covered porches."", ""tcad_id"": ""0308140413"", ""legal_description"": ""LOT A LITTMAN LYDIA NO 4"", ""applieddate"": ""2025-10-23T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-29T00:00:00.000"", ""total_new_add_sqft"": ""1817"", ""total_job_valuation"": ""0"", ""number_of_floors"": ""1"", ""housing_units"": ""1"", ""original_address1"": ""6107 CADDIE ST"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78741"", ""council_district"": ""3"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13695740""}, ""project_id"": ""13695740"", ""masterpermitnum"": ""13604761"", ""latitude"": ""30.22812585"", ""longitude"": ""-97.70427809"", ""location"": {""latitude"": ""30.22812585"", ""longitude"": ""-97.70427809"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}, ""contractor_trade"": ""General Contractor"", ""contractor_company_name"": ""United Built Homes"", ""contractor_full_name"": ""Rhea Bullock"", ""contractor_phone"": ""5122521040"", ""contractor_address2"": ""3590  Greenl"", ""contractor_city"": ""ROUND ROCK"", ""contractor_zip"": ""78513-____"", ""applicant_full_name"": ""Rhea Bullock"", ""applicant_org"": ""United Built Homes"", ""applicant_phone"": ""5122521040"", ""applicant_address2"": ""3590  Greenl"", ""applicant_city"": ""ROUND ROCK"", ""applicantzip"": ""78513-____"", ""certificate_of_occupancy"": ""Yes"", ""total_lot_sq_ft"": ""7481""}",2026-05-03T07:18:31.559594+00:00
2026-053534 PP,"Replacement of an existing water heater 50-gallon water heater change out 

5801 Fox Chapel Drive Austin TX 78746",2026-05-01T00:00:00+00:00,Change Out,Plumbing Permit,,Radiant Plumbing & AC,Active,5801 FOX CHAPEL DR,78746,Residential,5122639988,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13695662,2026-05-01T00:00:00+00:00,"{""permittype"": ""PP"", ""permit_type_desc"": ""Plumbing Permit"", ""permit_number"": ""2026-053534 PP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""Residential"", ""work_class"": ""Change Out"", ""permit_location"": ""5801 FOX CHAPEL DR"", ""description"": ""Replacement of an existing water heater 50-gallon water heater change out \n\n5801 Fox Chapel Drive Austin TX 78746"", ""tcad_id"": ""0111230601"", ""legal_description"": ""LOT 1 BLK E HILLS OF LOST CREEK SEC 5"", ""applieddate"": ""2026-04-29T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-28T00:00:00.000"", ""original_address1"": ""5801 FOX CHAPEL DR"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78746"", ""jurisdiction"": ""AUSTIN 2 MILE ETJ"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13695662""}, ""project_id"": ""13695662"", ""latitude"": ""30.28164192"", ""longitude"": ""-97.83274753"", ""location"": {""latitude"": ""30.28164192"", ""longitude"": ""-97.83274753"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}, ""contractor_trade"": ""Plumbing Contractor"", ""contractor_company_name"": ""Radiant Plumbing & AC"", ""contractor_full_name"": ""Jacob Schmidt"", ""contractor_phone"": ""5122639988"", ""contractor_address2"": ""901  REINLI"", ""contractor_city"": ""AUSTIN"", ""contractor_zip"": ""78751-____""}",2026-05-03T07:18:31.559594+00:00
2026-054247 BP,Connect Mobile Home with Decks 6x8 Front and 4x4 Rear,2026-05-01T00:00:00+00:00,Addition and Remodel,Building Permit,,Air Pro Incorporated **MAIN**,Active,5701 JOHNNY MORRIS RD UNIT 365,78724,Residential,5123261511,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13696510,2026-05-01T00:00:00+00:00,"{""permittype"": ""BP"", ""permit_type_desc"": ""Building Permit"", ""permit_number"": ""2026-054247 BP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""R- 439 Addition Mobile Home"", ""work_class"": ""Addition and Remodel"", ""condominium"": ""No"", ""permit_location"": ""5701 JOHNNY MORRIS RD UNIT 365"", ""description"": ""Connect Mobile Home with Decks 6x8 Front and 4x4 Rear"", ""tcad_id"": ""0217300201"", ""legal_description"": ""ABS 4 SUR 19 BURLESON J ACR 40.0000"", ""applieddate"": ""2026-05-01T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-28T00:00:00.000"", ""total_new_add_sqft"": ""64"", ""number_of_floors"": ""1"", ""housing_units"": ""2"", ""original_address1"": ""5701 JOHNNY MORRIS RD UNIT 365"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78724"", ""council_district"": ""1"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13696510""}, ""project_id"": ""13696510"", ""latitude"": ""30.29222184"", ""longitude"": ""-97.65192067"", ""location"": {""latitude"": ""30.29222184"", ""longitude"": ""-97.65192067"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}, ""contractor_trade"": ""General Contractor"", ""contractor_company_name"": ""Air Pro Incorporated **MAIN**"", ""contractor_full_name"": ""Gene Mundahl"", ""contractor_phone"": ""5123261511"", ""contractor_address1"": ""P.O.Box 1757"", ""contractor_city"": ""Austin"", ""contractor_zip"": ""78760"", ""certificate_of_occupancy"": ""No""}",2026-05-03T07:18:31.559594+00:00
2026-015483 MP,Gustine 2983-LS202-L New 2-Story Single Family Residence with (5) bedrooms (3) bathrooms Attached Garage Covered Patio & Porch Cafe & Loft,2026-05-01T00:00:00+00:00,New,Mechanical Permit,,Casa Mechanical Services,Active,5103 MONARDA MINT DR,78653,Residential,5123347344,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13652412,2026-05-01T00:00:00+00:00,"{""permittype"": ""MP"", ""permit_type_desc"": ""Mechanical Permit"", ""permit_number"": ""2026-015483 MP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""R- 101 Single Family Houses"", ""work_class"": ""New"", ""condominium"": ""No"", ""permit_location"": ""5103 MONARDA MINT DR"", ""description"": ""Gustine 2983-LS202-L New 2-Story Single Family Residence with (5) bedrooms (3) bathrooms Attached Garage Covered Patio & Porch Cafe & Loft"", ""tcad_id"": ""0243400201"", ""legal_description"": ""HARRIS BRANCH TRACT E-35B BLK A LOT 1"", ""applieddate"": ""2026-01-28T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-11T00:00:00.000"", ""total_new_add_sqft"": ""3162"", ""number_of_floors"": ""2"", ""housing_units"": ""1"", ""original_address1"": ""5103 MONARDA MINT DR"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78653"", ""council_district"": ""1"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13652412""}, ""project_id"": ""13652412"", ""masterpermitnum"": ""13652405"", ""contractor_trade"": ""Mechanical Contractor"", ""contractor_company_name"": ""Casa Mechanical Services"", ""contractor_full_name"": ""Layth Christianson"", ""contractor_phone"": ""5123347344"", ""contractor_address2"": ""2401 E Old S"", ""contractor_city"": ""Round Rock"", ""contractor_zip"": ""78665-____"", ""certificate_of_occupancy"": ""No""}",2026-05-03T07:18:31.559594+00:00
